Date,Name of State,Susceptible,Total predicted cases,Death Rate (Predicted),Recovery Rate (Predicted),Population Share,Action,Normalized Action,Reward
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,17,32.07547,4.069789
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,15,28.30189,0.577063
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30454358
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15439910
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32275167
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98036853
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1886430
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,3,5.263158,1517238
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,5,8.77193,104029.9
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,11,19.29825,544.542
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,19,33.33333,0.550775
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,19,33.33333,0.010559
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30454058
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15439410
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32274077
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98034958
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1884530
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30454058
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15439410
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32274076
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98034958
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1884530
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30454058
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15439410
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32274075
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98034958
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1884530
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30454058
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15439410
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32274074
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98034958
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1884530
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30454058
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15439410
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32274073
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98034958
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1884530
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30454058
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15439410
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32274072
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98034958
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1884530
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,4,6.557377,558153.4
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,12,19.67213,94.85564
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,19,31.14754,0.182663
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,11,18.03279,1641.82
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,15,24.59016,0.576023
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30453658
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15438210
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32272190
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98033861
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1883030
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,3,4.6875,1517203
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,15,23.4375,4.722125
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,16,25,3.6687
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,19,29.6875,0.550759
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,11,17.1875,31.43143
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30453358
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15436710
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32270606
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98031967
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1881930
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30453358
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15436710
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32270605
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98031967
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1881930
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30453358
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15436710
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32270604
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98031967
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1881930
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30453358
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15436710
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32270603
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98031967
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1881930
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,14,21.53846,25.33871
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,17,26.15385,0.639
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,15,23.07692,9.972101
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,4,6.153846,1800432
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,15,23.07692,0.575228
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30451959
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15435010
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32269117
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98031568
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1880430
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,7,14.28571,27786.63
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,6,12.2449,38258.08
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,8,16.32653,10935.47
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,19,38.77551,0.550746
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,9,18.36735,231.9524
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0,0,30471745
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,5,13.88889,103992.9
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,15,41.66667,9.971397
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,4,11.11111,1800390
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,12,33.33333,11.54086
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,19,30.64516,0.170716
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15433910
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,13,20.96774,73.67627
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,11,17.74194,1641.725
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,19,30.64516,0.010513
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,3,5.882353,1516989
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,15,29.41176,4.72081
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,10,19.60784,1479.782
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,9,17.64706,12130.69
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,14,27.45098,1.559141
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,17,45.94595,1.26135
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,3,8.108108,768319.5
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,2,5.405405,4411141
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,9,24.32432,12130.58
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,6,16.21622,4646.247
15-09-2020,Assam,30484645,569327,1.029988039,45.68130442,15.9754566,0.000672,4.952212,30447362
15-09-2020,Delhi,15448410,1073088,1.030018041,46.87854118,8.59445833,0,0,15432110
15-09-2020,Jharkhand,32611200,298427,1.030067655,46.05782989,16.8880236,0.01017,74.89107,32264364
15-09-2020,Maharashtra,98315871,11029114,1.030100877,44.12571128,57.5291825,0.002737,20.15672,98026382
15-09-2020,Nagaland,1894230,65457,1.029683609,43.71724949,1.01287901,0,0,1874430
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
16-09-2020,Delhi,15375295,1132659,1.030054059,46.94687457,8.59445833,,,
16-09-2020,Jharkhand,32589056,316000,1.030063291,46.06772152,16.8880236,,,
16-09-2020,Maharashtra,97478946,11704661,1.030102452,44.23859008,57.5291825,,,
16-09-2020,Nagaland,1888867,69661,1.029270323,43.75619069,1.01287901,,,
16-09-2020,Assam,30441898,603248,1.030090444,45.70093892,15.9754566,,,
